"";"ingreso_mensual";"monto_prestamo";"plazo_meses";"score_crediticio";"edad";"trabajo";"cuota"
"665";2726,59617745982;19151,1111460741;12;633,925365719345;34;"formal";1489,4497972439
"666";4340,56032957816;20349,2839761275;24;643,947164411356;32;"monotributo";776,952544252828
"667";868,489265364172;26635,2462589373;24;473,729647319444;35;"formal";1110,16711384232
"668";1436,0395420941;18898,8770284428;12;706,720793788174;54;"formal";1381,97275110488
"669";2485,85139315705;18529,3492724382;24;728,28599090888;47;"monotributo";687,1506561789
"670";3807,97929391392;18999,9241924359;24;625,534249717089;52;"formal";749,422062553145
"671";3425,40066427928;17208,4719046068;24;609,939610168242;50;"informal";664,806857786262
"672";3529,70331730154;18341,6887901858;12;463,137985813378;36;"monotributo";1525,50647674943
"673";2568,12328959759;19231,6088403136;12;676,54728238094;33;"formal";1418,59880418204
"674";3942,37428173848;11454,6511668078;12;804,187644979757;55;"informal";784,376761390842
"675";2503,66980878487;19140,425131998;48;675,466865194729;37;"formal";374,404306964924
"676";2379,80259610328;23335,2719237925;48;732,584075635924;61;"monotributo";434,881762463759
"677";3903,60066826288;33241,776213134;12;663,587270589838;28;"monotributo";2454,39870378361
"678";2693,98642854807;18263,5195050912;12;549,503036251577;21;"monotributo";1414,42171663395
"679";2982,0088574852;15862,0218707511;12;804,964581023618;53;"informal";1111,49224137142
"680";2902,14343026831;12696,6552215389;12;580,22086701917;52;"monotributo";982,229127009388
"681";3243,36174781386;24606,1588282314;48;685,113385256228;23;"formal";477,085675762745
"682";2434,64065507982;25435,7760562153;12;505,42820518999;50;"formal";2092,12756242586
"683";1748,1893368889;20237,5208762985;48;867,650284636251;22;"formal";342,221164745286
"684";4239,83386263108;17695,1381369922;48;763,435822176025;21;"monotributo";376,828358752829
"685";4663,68318806955;13950,0106462332;24;610,971192893292;24;"monotributo";589,853569922411
"686";4298,92501009313;20517,3888205521;24;753,692272701735;51;"monotributo";762,747790895659
"687";2952,06695430842;20979,7016440866;24;580,810704081639;57;"formal";821,713923254595
"688";4054,70581077485;19519,4138567072;48;630,087413505554;41;"formal";405,180638687803
"689";3745,7045336997;18887,6543198241;12;506,269810367321;36;"informal";1523,54238705545
"690";2016,88917458655;21159,3696076518;24;772,994316379005;23;"formal";786,827666091725
"691";3863,48925131844;24771,2223570399;24;686,677536708245;62;"formal";940,228239951412
"692";2582,75077340189;21042,832833269;36;696,242032411431;25;"formal";548,128115340159
"693";2470,91322889466;19290,6189910677;24;584,915719882037;43;"formal";752,693550468464
"694";2262,19782052356;8194,86686831645;12;672,944768987796;47;"formal";620,913550304942
"695";2510,73904382016;12898,7268871491;36;736,194577913183;46;"monotributo";314,484744081108
"696";3344,8216285667;25225,8409424416;24;668,478444731108;52;"formal";960,678535090727
"697";3351,56437032618;17468,8762873982;36;683,218527259466;54;"monotributo";460,643291319297
"698";3535,73750438039;21858,130492202;24;590,742961040149;40;"informal";889,838527767545
"699";3952,20056345522;25945,926252299;24;472,188302401246;23;"monotributo";1101,64410303902
"700";3444,07213948615;14598,310744325;24;647,534109538123;30;"monotributo";576,11466554676
"701";2823,87363123573;23669,5432730964;36;510,167037920366;26;"informal";665,57817076863
"702";2848,79059787617;25578,8490202976;36;567,078010480476;24;"monotributo";731,491114230876
"703";3574,25936112724;21849,8076902296;48;605,246352379964;49;"formal";483,571688249394
"704";3509,47076288207;21996,2978353522;24;606,153411264617;48;"formal";857,331817536804
"705";2861,77108414885;14497,5341636981;36;652,69510861195;41;"formal";410,001374799959
"706";3038,52942574578;20314,0986373016;48;887,898683282815;24;"informal";405,036710496951
"707";2429,36594223101;16558,5114617402;36;577,067458568851;31;"informal";498,083135408893
"708";3256,69119300398;12930,4193598333;36;585,732436795894;47;"monotributo";371,697206547905
"709";3435,18336472175;31623,8649268367;48;626,711270434564;47;"formal";656,450522906254
"710";3386,47597994825;19378,4858444316;24;634,780775632521;40;"informal";779,33621697914
"711";3078,63731754445;25966,4072868514;24;738,443005283237;36;"formal";940,703302646638
"712";2379,6102277636;27588,9978457216;12;775,913962897102;63;"formal";1877,62492291324
"713";2620,60508180865;19862,0922948801;48;686,754253878458;61;"monotributo";423,616273908753
"714";2901,63115386308;21594,5444820597;48;459,3906634895;22;"informal";476,297898312662
"715";2560,93809971463;16006,4617760339;48;703,02774498703;39;"informal";368,584507432082
"716";2234,19370515973;21932,1662335236;24;623,378823522504;23;"monotributo";871,138714074733
"717";3140,11574717007;23160,4672723718;36;678,455666460478;54;"monotributo";595,768520046109
"718";2381,66086713118;21541,8254004325;36;685,963001778961;36;"formal";612,78251293525
"719";2440,29119915717;26950,8789605481;12;707,887020306834;27;"formal";1940,82961841377
"720";3403,03428319504;13642,0179324673;48;786,401369042696;38;"informal";310,937098214172
"721";4191,66445670929;23285,0508863556;12;686,399065678321;41;"monotributo";1758,94291398092
"722";3671,39418027979;12123,6135051062;36;717,225862741994;59;"informal";311,721189293977
"723";2292,70257718744;21374,0482536475;36;728,763631917148;59;"monotributo";558,010721889167
"724";1450,11981971482;16215,6774038508;24;698,419425632727;37;"informal";593,241910517194
"725";4563,99943893954;19907,9273774389;12;718,408112231482;40;"informal";1441,54038711203
"726";3572,02071214367;19619,1161264575;48;638,348256798427;58;"monotributo";401,020127459281
"727";3557,63991942158;18150,9886294748;48;636,927894007346;65;"monotributo";375,542472572851
"728";2327,09732583887;18377,229133566;12;763,185850055543;60;"monotributo";1254,20927750378
"729";2662,53708887309;9670,37087473295;12;565,353710859451;34;"formal";780,751251386239
"730";3333,26089426033;20734,4518160635;36;695,411684747698;55;"formal";557,12856397014
"731";1424,77894307238;21939,2326090949;48;573,244642733085;41;"monotributo";457,451776930933
"732";2945,00179496973;19289,3980613115;24;676,253630704355;23;"monotributo";743,974067768896
"733";4071,95443437099;24407,2277318964;36;715,265745398471;49;"informal";625,755246533175
"734";3403,0484855775;13898,2410376604;12;686,267113744927;31;"informal";1025,48275771137
"735";2676,36571111694;19593,8809422978;24;697,985605738994;56;"monotributo";728,231172196148
"736";2984,61625956565;12463,840912681;12;664,286832179574;29;"monotributo";948,877929021401
"737";3922,90664196037;28276,5399408384;12;748,232759411419;23;"monotributo";1994,62285170426
"738";3097,27173772415;22368,6331886759;48;657,715315142883;28;"formal";508,148230641637
"739";3426,69895096565;21076,1478870444;12;667,739877822477;63;"formal";1556,03063604884
"740";2151,10046965785;11273,1674025024;24;608,847091966377;60;"monotributo";450,047803437213
"741";2142,70474904478;9230,06812960819;24;668,309482879079;58;"informal";352,146180463954
"742";2796,80063574102;24249,8090594472;36;473,13628217811;36;"formal";722,185306240284
"743";2075,146297704;20684,5075057556;12;497,746034034934;42;"informal";1708,37727121339
"744";3523,79667941374;19052,7223484229;36;615,211352376905;37;"formal";548,33226536722
"745";2308,55949191832;23592,5985404914;36;668,222176996214;26;"monotributo";608,40225072218
"746";3535,22840412474;20822,8693115198;12;607,821057322165;61;"informal";1582,14402303734
"747";1803,72115548756;30181,2417575714;36;562,328309160165;23;"formal";808,480570067536
"748";1950,67222960621;23021,5286682956;36;807,357841893063;39;"informal";571,402232835326
"749";2572,59116175614;14526,3846491179;36;565,331045583175;52;"monotributo";437,815975720678
"750";3759,64873612835;13975,6891063595;12;748,656562054045;31;"informal";997,342288339231
"751";2927,84292491612;25319,9690953542;36;630,326067007988;28;"formal";683,275932270866
"752";1897,29216646139;25409,0384210046;36;634,402424511506;52;"informal";684,634990703268
"753";1343,22359061638;25723,2302298833;24;522,647909813409;56;"monotributo";1068,62172755665
"754";3620,91139052082;18559,7900061993;24;713,497461036107;58;"formal";692,404209368147
"755";3526,52602237171;34482,5678486954;48;693,946229785793;32;"formal";633,288822396112
"756";3041,9849193965;22902,9036564598;24;657,961105342963;59;"formal";888,500604865439
"757";3177,99030148062;11705,7115740806;36;586,212946669711;55;"informal";357,917361006693
"758";1907,74175788377;25577,0626860471;48;768,464797295182;47;"monotributo";471,212447870335
"759";2920,5117875495;12015,5508401123;12;731,997509608471;38;"formal";885,250637371508
"760";3069,4467328062;13878,3839370473;48;757,365987614288;34;"informal";250,299905469996
"761";4204,7625773114;12486,8773115236;12;668,064438618966;23;"monotributo";954,629379251579
"762";3298,37341721456;21553,9777215892;36;639,014585945938;52;"informal";578,924798414698
"763";3931,06122384333;14038,4978124152;36;631,977093942908;35;"monotributo";401,988408187895
"764";3966,78038839468;16765,2911440301;12;666,394674996145;56;"informal";1255,52931628995
"765";1038,16048016156;19276,1739015511;48;557,502116087429;38;"monotributo";454,967155900504
"766";3665,94785137768;21211,1668441085;24;605,817218340045;40;"monotributo";821,057615082228
"767";3405,3004196275;22083,9473064805;24;630,336967780457;29;"formal";864,860044412251
"768";2814,97562440936;19452,423861832;36;719,312716858667;30;"monotributo";523,388551184823
"769";3640,30970197504;23812,4536221568;48;817,314013147773;64;"formal";447,462631512518
"770";3547,77806572686;20018,3859725402;24;632,088108670819;24;"monotributo";795,842134465188
"771";3347,55443208268;18044,6734076558;48;547,112383466763;34;"monotributo";393,849241969501
"772";2457,041152081;23218,1670598517;36;524,588744551511;55;"formal";644,63158906903
"773";4041,58059226083;20673,7812904364;12;614,566310301323;21;"formal";1597,92429552735
"774";3285,83770970442;11594,2117627187;24;531,590056611889;58;"formal";489,796842544499
"775";3305,27258069378;25080,1846499401;24;505,18769018361;21;"informal";1049,42437094821
"776";2922,90924239427;22194,1163108046;36;643,911661670346;37;"formal";602,762859808172
"777";2362,12457003574;23476,705650432;48;683,476968074168;25;"formal";450,475151413923
"778";2939,28467350724;17204,1356634689;48;637,989997970189;53;"formal";327,542297685448
"779";2098,71284420647;16769,5793757509;24;676,212365038705;48;"formal";650,682297426655
"780";4180,28252440127;19332,0779687568;12;646,650151704854;46;"formal";1498,44273776358
"781";2890,52976158753;23735,3781589486;12;799,214859581306;61;"informal";1641,70786681425
"782";4115,12996317644;22515,4832290655;48;731,95091680663;54;"informal";433,553959036359
"783";2788,37814375936;17616,033044534;24;537,455405402355;38;"informal";740,384535226614
"784";3484,37482827484;14703,524463393;24;662,193566604111;58;"monotributo";600,727342552197
"785";3198,30380963225;6481,81953392285;12;688,04121223113;40;"monotributo";555,329015530963
"786";2611,35639973836;32695,7421752132;12;649,706693126075;51;"formal";2458,06393538974
"787";1943,44430730977;18304,1973375602;24;728,225239743943;34;"informal";720,8711101794
"788";3647,75644435325;18095,1548423666;48;721,008847054324;24;"formal";357,941495971881
"789";2026,25403173223;23485,9475077515;24;674,802997434324;45;"monotributo";883,656739677229
"790";3510,77471502864;16443,6496392614;12;581,865304845827;62;"informal";1301,12771861631
"791";2627,77041080551;14899,2575301881;24;666,796393868304;38;"informal";593,266630472874
"792";4207,63654125539;15501,2812526171;36;703,970948025627;53;"formal";443,716426938848
"793";4169,55110171711;13845,4759583432;12;592,910257443096;27;"formal";1091,10190965205
"794";3721,14035877175;31497,2624103275;24;716,262479084587;62;"informal";1180,3746871762
"795";1561,06906470685;21781,856497482;12;645,506303394675;38;"monotributo";1623,30101156836
"796";3089,8212249249;10113,7421633004;48;693,446464823929;40;"monotributo";233,29023180547
"797";3099,85671227494;13878,7307438201;48;553,6701597299;29;"informal";335,365598680646
"798";2638,96807258652;19476,5998494211;24;583,703397470225;47;"informal";784,440045527246
"799";3065,55996151049;18282,1534364564;24;710,932034853339;58;"informal";686,476726579822
"800";2998,58305653999;19337,7936354784;36;583,951794626841;56;"monotributo";526,142804549442
"801";2460,6488963615;28906,0637306753;36;583,587705888381;29;"monotributo";779,087231548284
"802";2138,16062193629;20132,3470848611;24;555,271424231991;64;"informal";819,756731636125
"803";3375,25530374819;27194,9456690435;12;898,561608855179;35;"formal";1743,03932967294
"804";3233,19926344942;20866,4833943959;48;536,83016379756;27;"formal";438,822364191991
"805";3491,4079515191;14585,5731478826;24;748,529754499821;50;"monotributo";563,784339298745
"806";4035,49407156537;17550,1587344563;36;730,401066570289;48;"monotributo";448,626097702922
"807";2913,54404860699;23613,5092041289;12;596,334150826391;53;"informal";1859,72921212943
"808";1665,52528638277;11188,5471191628;48;649,972297929681;61;"informal";248,663165104775
"809";2344,73589363285;15572,3524558374;36;676,18845300733;24;"formal";445,222257889609
"810";4472,65931912901;10383,4085763062;48;599,653157644688;44;"monotributo";257,721950628937
"811";2681,72197985544;7249,20409873015;36;771,6436207738;33;"monotributo";209,371885904095
"812";3138,3108434171;16941,3463758615;24;790,143142841712;28;"formal";644,731628771238
"813";3395,25967325857;17955,4184934355;12;729,103218756567;39;"monotributo";1353,30595108584
"814";3229,29655955007;27156,0459672799;36;595,881874286008;39;"informal";733,566033839136
"815";3335,24427215354;29026,2713862057;12;724,132699393004;51;"monotributo";2064,91101605506
"816";1986,02228108531;18532,4429330365;36;702,212195025801;60;"informal";471,15619395976
"817";3777,31513411503;23170,0313040934;24;653,739967788663;49;"informal";874,518560072352
"818";3416,81918792974;12586,0607099535;12;632,780493764698;28;"informal";969,347124011347
"819";1597,38723837751;14255,6872982872;36;596,592376491335;50;"monotributo";401,988231881493
"820";4680,31858217791;21335,1473886604;36;668,412458313534;51;"monotributo";564,30745396024
"821";5344,0251443385;16860,4430686257;36;674,914090860457;37;"monotributo";459,409603764518
"822";3594,83995435701;23653,6450238602;12;622,435135397217;44;"formal";1800,01989963068
"823";2588,35597076556;18802,5921141013;48;532,676615735716;53;"monotributo";405,019087562193
"824";2409,12204657659;22178,2783014912;36;719,480712889162;50;"informal";569,397778295088
"825";3076,79954310015;25705,6799206732;36;695,972854466263;44;"informal";611,32289980896
"826";3291,98560937531;23192,4654752483;36;734,404855176678;53;"formal";590,678234294409
"827";2389,31768000534;26053,0503731165;36;572,623319251976;64;"monotributo";692,169587593402
"828";2923,71685994182;26380,9617274749;48;627,548933285;61;"monotributo";510,21641768699
"829";3577,16440465573;28172,6787836597;36;541,549415812682;21;"monotributo";738,167019231217
"830";3159,90410182008;14852,8885564532;36;803,563343040862;56;"monotributo";378,870810863626
"831";3749,87124263063;26135,2432473488;36;483,202419033117;25;"informal";736,074746307016
"832";4226,55903998903;19582,7199626672;24;599,298695291282;41;"monotributo";782,342678672645
"833";2414,81058761776;20199,2641881508;36;755,942727035684;33;"informal";494,303605871663
"834";1485,57843617564;19369,4417255366;36;740,586780714594;54;"informal";487,636397522026
"835";3711,92695854927;24084,2417590103;36;695,23527316592;62;"informal";649,855697283213
"836";2577,50797601223;25900,4917729833;12;697,43681535138;26;"formal";1944,68167654038
"837";3883,9034783476;13595,5961163554;48;724,775349763702;63;"informal";268,450436701575
"838";2809,36590774343;15072,0810714869;12;464,260434010797;30;"formal";1278,08130040655
"839";2388,86224098545;23518,7642842862;48;617,773109100871;60;"informal";498,436679595532
"840";3092,41233695688;25391,0649002825;36;572,071314781383;47;"informal";674,494483742885
"841";1833,91032464058;23035,7943675871;36;574,680160670308;53;"formal";623,758385527865
"842";3397,70220775061;16329,3256981442;24;683,822959393202;23;"monotributo";615,933029871176
"843";1208,66592051199;21652,2053984291;12;632,128587887748;25;"formal";1640,23851061432
"844";3594,68075953903;26486,1606090351;48;624,393575191525;33;"monotributo";520,3174198895
"845";2190,4590528894;31585,2264725298;48;570,710094734276;31;"informal";639,697663130784
"846";2328,00355907832;19051,432462976;12;618,820527190564;21;"monotributo";1443,55032133516
"847";1308,71437143406;23937,9725827075;48;847,843537112876;54;"informal";418,055706351
"848";2364,51334903586;21157,6019262503;36;639,899357354152;42;"monotributo";524,966358665817
"849";2178,6941785121;12038,8867466048;24;717,349732985742;64;"monotributo";442,741033266813
"850";2612,94278303668;9421,03955840576;36;634,360427950656;28;"informal";323,238729955774
"851";3934,69813221987;20852,626689453;36;696,460176303363;30;"monotributo";563,898318062516
"852";2444,30839802847;17971,409363761;12;696,19327329126;41;"monotributo";1319,46266867896
"853";794,751427149383;22866,8647852118;24;695,325565703415;38;"formal";857,202752856396
"854";3523,21822489608;19546,4971619679;24;554,220446976915;23;"formal";819,857193684926
"855";3358,57498041224;13730,4008459212;36;634,301288205214;38;"formal";410,814146005024
"856";1686,98142039458;27561,8201030916;12;629,914652877698;51;"informal";2081,74217628868
"857";2602,74865213104;23736,9804725328;48;719,138311606798;58;"formal";471,297794659813
"858";2756,6509745823;27573,7253258963;48;623,470288900327;28;"informal";532,681835553002
"859";2687,92094282679;18339,4659985854;12;594,19870703397;54;"formal";1417,83886071776
"860";3194,52912904708;19955,0432830046;12;540,908478763726;41;"monotributo";1598,71534628215
"861";4575,27281953654;17699,7061804533;48;880,158291703889;54;"formal";334,117069893313
"862";1787,50806904013;23778,2944279829;12;434,772927722778;49;"informal";1969,2648750301
"863";4127,08709526011;20509,432568027;48;701,738053644892;60;"monotributo";430,091523706493
"864";3380,3056920337;15962,1373769525;36;659,916785405363;65;"formal";427,62580762852
"865";2952,16983368699;16902,0489796183;24;639,254287038146;44;"informal";698,980079964916
"866";2210,86934235858;24024,0628799873;48;625,171180879266;64;"formal";486,382437352757
"867";1768,84464527474;12707,8532430979;48;606,577290222611;63;"monotributo";264,100496561178
"868";1365,22333045679;23457,1434723477;48;488,589917879479;55;"informal";501,858453111797
"869";3421,34394453196;19024,0702064725;12;725,58818819855;60;"monotributo";1378,60978693659
"870";1653,84272761234;18052,0113925384;36;654,0242140158;28;"formal";462,587845664672
"871";2667,56095119771;21975,9814092339;24;685,132353776841;41;"informal";849,741918622864
"872";2745,55066741509;19120,537992058;24;493,580478309178;22;"formal";806,18017170326
"873";2522,44402476522;15811,1516555726;12;559,109393729;55;"informal";1270,76617083587
"874";3507,55305956263;21603,7150286349;12;661,693199197343;39;"monotributo";1616,99472822831
"875";1227,35752756036;17659,7959239421;12;676,971457654893;64;"informal";1318,31549162845
"876";5063,67358801052;24671,2972535014;24;654,543612429045;46;"informal";940,47708485488
"877";2696,97006089654;12509,7476048273;36;735,589652708354;61;"formal";329,045512855011
"878";2327,36790153569;24396,0553768678;12;614,171622565636;49;"formal";1857,41245019088
"879";3341,4260779357;23355,2856962978;12;737,902388005111;27;"formal";1656,75945560493
"880";4607,46602234398;19564,1297238494;36;658,209466387511;49;"formal";563,639959306336
"881";3283,17708537875;20879,4802946692;24;683,268559512155;56;"formal";780,475794819078
"882";2482,99848042309;23561,8096212066;48;690,188792155255;44;"informal";474,703818808305
"883";3020,17776100471;30168,5666512563;48;565,645669455529;60;"monotributo";596,820035797145
"884";2668,16172902271;11777,9917036548;36;591,729618627582;38;"monotributo";367,977077398547
"885";2248,67214045949;28733,5975311365;36;593,177364378747;50;"monotributo";770,376014461205
"886";3116,37939250359;26681,1434875151;36;492,291890737407;40;"informal";757,9850853774
"887";3536,18188803082;21338,7068000642;36;722,030084044284;45;"formal";553,275189425941
"888";2897,31107993032;18435,6569918892;36;667,443216870712;25;"formal";473,21396072558
"889";1422,63751034371;29881,7588323276;24;657,148090091304;26;"formal";1130,58888389985
"890";3870,97879970128;31834,2942529929;12;760,816348134893;42;"informal";2199,91721374676
"891";2368,88464772392;22111,5863096323;12;604,826343585434;28;"formal";1712,93971449586
"892";3578,79510712983;22313,7711341363;36;773,082481732217;31;"monotributo";512,235453715099
"893";4144,96317410913;20526,1301114852;36;469,364075011199;46;"formal";624,767770645193
"894";3319,95654581377;19626,7265743862;24;532,721095468558;64;"informal";819,806849427552
"895";3135,5449231353;25002,4110814003;48;706,099568441415;64;"formal";496,408065247661
"896";2561,68278272669;28226,0119566477;12;733,931908923399;51;"formal";2047,15651817919
"897";3962,40493307217;21618,0081897486;24;609,934330901316;35;"monotributo";846,431145588576
"898";1447,23133379953;15867,9261482811;48;512,316688374155;28;"monotributo";353,034592368785
"899";609,010952262369;25039,4542466325;12;630,198721076973;23;"formal";1905,46953149849
"900";3958,36633396388;10287,8260012756;48;850,478061659161;37;"monotributo";227,417075578842
"901";3066,45968747028;18515,3715434035;24;690,836419914521;31;"informal";721,671211792226
"902";2207,31674114111;17425,735402639;12;673,594271443083;33;"informal";1285,26580012
"903";2684,53749154263;20428,0424403779;48;725,776617917128;59;"monotributo";417,656346354639
"904";1729,1762317277;20103,3882705599;36;632,698827608731;37;"informal";524,202994136137
"905";2593,41828654778;16444,1188983703;36;757,492403761957;60;"informal";400,33512794363
"906";3409,78768798943;16647,0149855235;48;546,403939685899;59;"informal";368,179114977931
"907";1140,80964915881;20380,8454826211;48;563,974224826908;42;"formal";435,706025748197
"908";3682,64927195997;15197,1924624029;36;557,111690241443;63;"monotributo";452,341607292891
"909";3103,67463228438;18357,85284071;36;635,062826283465;65;"formal";517,22426444095
"910";3798,49599346279;19922,132709292;24;532,769954242659;29;"monotributo";814,712056577869
"911";1904,62131843994;20981,1179739178;12;686,325761973852;58;"informal";1548,34534307666
"912";3847,44124859876;19377,6146344035;36;600,252461305418;44;"informal";552,203293388063
"913";2619,16804256105;16930,4383488108;12;705,193857808765;23;"formal";1241,38285943551
"914";3768,68917347733;24125,8682885691;48;605,791021719087;40;"informal";485,525260792163
"915";2779,47482365779;24540,9821115752;24;559,467654030567;49;"monotributo";964,569241833295
"916";4207,36084381428;11702,0782139126;48;745,158995015959;33;"formal";286,241456946953
"917";3751,56716998595;22854,039861019;36;588,240679235929;60;"formal";642,406333588318
"918";2881,3390756019;20647,0943010131;24;843,153713455842;46;"informal";755,891644785165
"919";2914,58222775833;18377,4030116031;12;726,103475448017;58;"formal";1344,51737667705
"920";3145,74608775038;27296,6511536331;12;588,918896210935;26;"informal";2102,06059351915
"921";2910,21156990138;20763,7637028761;12;508,559482777958;45;"informal";1719,06300570647
"922";4232,81735360211;18112,6724301849;24;519,138335694041;35;"monotributo";747,798620497309
"923";4212,24666605552;25358,8673961866;12;642,945366419522;55;"monotributo";1884,99714196969
"924";2896,14264440514;17129,0899108135;48;638,930378106667;23;"informal";367,049506112013
"925";3925,72196577421;21059,6440559098;48;559,409688874791;25;"formal";440,886150735806
"926";2450,60877997831;29471,6006092896;24;488,548554578313;56;"informal";1192,78724444906
"927";2446,02891668472;9611,21178679393;12;720,982555155671;42;"formal";722,367871895319
"928";1966,95403575707;10991,251761405;48;723,598578495602;35;"informal";274,905668164952
"929";2852,90692333947;24501,7300592709;24;712,303484722479;56;"informal";860,01706538339
"930";2607,44782784466;19691,3145666932;48;669,480188848272;28;"monotributo";441,820554384244
"931";3498,0264765527;26413,5905623871;48;466,76399547035;31;"monotributo";587,176310944729
"932";2421,01491362014;19994,2624604532;24;659,918688679048;22;"informal";776,275923840936
"933";3544,67008792896;23732,9642623315;12;639,242064594615;25;"informal";1757,74845579846
"934";3075,6848048055;20208,6388771716;24;679,239526389787;22;"informal";788,401956130987
"935";3929,71209785836;15060,9054686262;36;692,214244521698;39;"formal";389,275365174896
"936";1453,05227190098;26575,9003958393;36;611,853525485479;55;"informal";703,648396366526
"937";2833,95924294237;24504,3429688026;12;694,313674993377;26;"informal";1756,37178783048
"938";2926,89706249697;17369,1512509859;48;648,189532696349;60;"monotributo";363,979462211039
"939";3679,05789035772;31516,3826155194;12;582,445301926869;35;"formal";2483,62062289035
"940";3780,17728382295;18530,4907983655;36;733,526006372114;24;"informal";488,699172395607
"941";3860,24743045537;21009,2013504071;48;551,001298962517;32;"formal";450,282937777338
"942";1950,31913656435;17312,1571242138;36;756,9667522572;42;"monotributo";452,746608429972
"943";3272,09422741897;18897,9876635526;12;743,93539346318;60;"formal";1367,85745425416
"944";3468,61612442838;16816,5093253066;12;561,519590014504;28;"formal";1365,84259969321
"945";3154,07106807375;14724,405244616;12;520,881256204979;57;"informal";1185,12265420097
"946";1791,70829728849;26559,9794809875;48;677,711230328394;27;"formal";524,257946848009
"947";2993,44059865564;20342,5615671522;36;538,562672613069;45;"monotributo";565,681552063098
"948";4149,94438798665;14859,7170654118;48;759,763780979457;62;"formal";329,985411837811
"949";3388,37929478552;22792,134083403;48;677,076978743318;47;"informal";468,205667128165
"950";3455,99743789143;13926,6869849453;12;573,621673971202;49;"monotributo";1164,40531634991
"951";2372,30014318429;24420,3584688065;24;624,620153595941;31;"informal";931,063542734572
"952";3214,60202935304;22718,327078984;36;611,68799469848;25;"informal";603,648551503888
"953";3841,75515866984;25098,3607899385;36;598,433016545156;23;"formal";693,26887457972
"954";3643,953696296;28428,0313028449;48;614,025071784249;27;"informal";573,41581875819
"955";3480,58368347389;13944,8725983146;48;589,556364154304;44;"informal";309,64281257674
"956";2875,3351412528;23710,4974381356;48;496,515672553276;27;"formal";548,283721324327
"957";3215,06026766013;15206,8183747923;36;730,324209130863;49;"informal";408,290812056362
"958";2660,54207107895;30714,1163879757;48;553,271498400177;21;"monotributo";644,800671639182
"959";3352,21133909351;21159,6170802232;36;534,729439140972;24;"monotributo";606,075973743945
"960";2937,57001621994;18016,7814187752;24;568,331835491927;62;"informal";750,465342505365
"961";2686,91891541673;16011,3910341392;24;665,024679789772;24;"formal";608,491122455674
"962";3114,93698876551;22717,3400256384;24;444,049291876071;27;"informal";1009,19722478615
"963";3152,78487332622;20094,7824256468;12;643,794722135594;55;"formal";1512,01282443398
"964";2890,63044894701;27267,8903924566;24;637,449717647839;29;"monotributo";1048,6107436242
"965";2660,6876652439;13647,3221756044;48;691,414095099787;33;"monotributo";284,202432419792
"966";3888,73355784187;17316,7453332965;24;606,753842706885;41;"informal";677,57021410351
"967";1797,06290719753;19044,2365850881;24;679,112373698655;24;"informal";760,602139810221
"968";1818,32190615455;21151,532480584;48;658,38550145419;57;"informal";416,608270949478
"969";2248,8495338852;7513,83703015279;36;673,25078004365;51;"monotributo";267,328575182116
"970";3215,48959618427;21964,9477342693;48;696,713087113421;23;"formal";431,633130469332
"971";4365,85723308;20556,9475299148;12;581,90324191006;65;"monotributo";1632,85166281958
"972";2941,48809295642;22370,0246324023;24;638,265997562976;21;"monotributo";886,991569561721
"973";2430,60887844708;24461,496276605;48;700,457063881571;51;"monotributo";468,806251689393
"974";3733,1126742891;18713,2393373839;36;718,878985243764;30;"formal";459,794812987761
"975";2089,61802855143;24532,0558988622;24;499,359707608849;44;"formal";1005,29535541937
"976";5872,62611913941;18567,1039573887;12;868,596655513337;50;"informal";1235,52959813905
"977";2511,76883827754;14096,3829814305;36;731,411803834871;35;"formal";328,342656264661
"978";3010,05286007846;22239,15584517;24;656,430512466759;55;"formal";848,282737068233
"979";4242,19801581294;18309,43569854;36;671,848738698205;47;"formal";474,674497191466
"980";1230,36630690997;23436,7777758802;12;694,497531677091;58;"informal";1712,90398751623
"981";2929,98128391714;10632,666700385;36;596,578401079967;43;"informal";329,808989128558
"982";3079,60906158971;30494,2890948805;12;697,495925433081;42;"monotributo";2211,4048906849
"983";2854,34975145269;11854,6355323425;48;765,904963028094;31;"informal";249,989033439474
"984";2412,87733774552;28645,1360568516;24;667,394645348933;37;"monotributo";1095,90215266435
"985";4020,34517923851;24579,3466783104;48;634,589375662087;36;"formal";536,255550840294
"986";2897,71518388333;18174,5322494502;24;571,013944837984;38;"monotributo";762,804057591085
"987";3692,53982492192;9814,04606677715;48;622,632587619093;21;"monotributo";229,058521601849
"988";1911,63725929168;21910,0711354299;36;588,782261290727;49;"informal";593,100437373444
"989";2084,96035248593;27804,9025986852;36;652,24994219349;65;"monotributo";738,616390522624
"990";3000,02545790575;16987,0757935034;12;688,896172734806;26;"monotributo";1264,1224842492
"991";2908,63583494121;26065,2333872116;12;453,450017185144;24;"informal";2190,6889238666
"992";3746,44578513653;13876,034094244;12;705,192046864628;21;"formal";1028,0971777988
"993";2709,96001008008;14223,9393716257;36;605,749150430316;44;"formal";398,07980743614
"994";3807,46255628383;14998,0063758691;24;690,196823202153;33;"formal";560,401076504328
"995";3685,74439019411;18452,7164819685;24;741,479569893632;58;"informal";703,627813241672
"996";1896,06766593763;6493,89117605745;24;603,773818450672;43;"monotributo";231,128607704274
"997";3093,53786785021;18050,9283367239;24;662,492274803821;51;"monotributo";720,964342526006
